id,audio_path,lyrics,language,genre
jam_22,/content/project/data/audio/jamendolyrics/jam_0022.mp3,"j'viens d'me réveiller à midi
pas pressé j'ai tout mon temps aujourd'hui
un temps printanier me sourit
j'vais glander et cette idée me ravit
peu importe qu'il n'y ait rien dans le frigo
j'me contenterai bien d'une kro
et j'fumerai la fin d'un bédo
j'me pos'rai en calbute dans le jardin
cet instant compte demain on verra bien
pas d'heure à ma montre je suis serein
une gratte quelques notes de la zik
et des potes un petit moment sympathique
on soule les voisins c'est cyclique
ces gros chiens nous menace d'appeler les flics

et j'entends les sirènes qui retentissent
c'est certainement la police
mais eux commencent à tambouriner à ma porte
en gueulant que la musique est trop forte
j'les envoie parler à mon short

outrage à agent menottes aux poings
et m'embarquant face aux voisins
eux qui sourient d'me voir emm'né poussé
a l'arrière d'la voiture
au commissariat et en calbute assis à côté d'une pute
j'attends qu'un gardien de la paix vienne me chercher
pour m'questionner
cette journée avait bien commencé
j'vois pas ce qui a pu merder
le son trop fort c'est ridicule
maint'nant je suis en cellule

mais j'continue encore à faire la fête
avec les putes et leurs proxénètes
j'avais gardé un p'tit pet'
la cellule on va vraiment l'enfumer
je m'en fous y peut plus rien m'arriver
moi j'suis déjà enfermé

mais j'continue encore à faire la fête
j'fais tourner l'joint j'fais des soufflettes
et ça nous monte à la tête
la cellule on l'a vraiment l'enfumée
je m'en fous y peut plus rien m'arriver
j'suis toujours en liberté",fr,Indie
jam_23,/content/project/data/audio/jamendolyrics/jam_0023.mp3,"gerade denk' ich mir wie schön das leben ist
alles läuft gut wie gut das tut
die liebe das geld stimmt alles schick
ich fühle mich wie hans im glück

das ist die zeit für veränderung
mein chef sagt zeit für veränderung
wir leben die veränderung
veränderung hält jung

ich pack' die sachen ein denn morgen geht's schon los
es tut mir leid um uns're zeit
denkt mal an mich und wünscht mir glück
vielleicht komm ich ja bald zurück

dann ist die zeit für veränderung
mein chef sagt zeit für veränderung
wir leben die veränderung
veränderung hält jung

gerade denk' ich mir wie schön das leben ist
alles läuft gut wie gut das tut
denkt mal an mich und wünscht mir glück
vielleicht komm' ich ja bald zurück

das ist die zeit für veränderung
mein chef sagt zeit für veränderung
wir leben die veränderung
veränderung hält jung

ba da da da da da
ba da da dam da da
ba da da dam da dam da

das ist die zeit für veränderung
mein chef sagt zeit für veränderung
wir leben die veränderung
veränderung hält jung

es ist die zeit für veränderung
schon wieder 'ne veränderung
und so geht das leben 'rum
man wird schnell grau und krumm

zeit für veränderung",de,Pop
jam_24,/content/project/data/audio/jamendolyrics/jam_0024.mp3,"ah no no no
no noo

j'vois pas l'intérêt qu'on s'capte dans la rue si t'es déjà dans ma tête oh
j'connais le vice et la ruse
moi j'voyais personne quand j'avais besoin d'aide ah

tu met d'la haine dans ce coeur
j'en remet dans le cup
plus rien n'peut m'éclaircir ah
j'ai mis des pansements sur nos peurs
mais pas sur nos pleures
comment puis je m'investir

et j'fais une prière à l'éternel
j'ai eu plus d'un te trai dans ma vie ah
toi t'était là l'année dernière
c't'année qui vas me souhaiter mon anniv ah

tu met d'la haine dans ce coeur
j'en remet dans le cup
plus rien n'peut m'éclaircir ah
j'ai mis des pansements sur nos peurs sur nos peurs
comment puis je m'investir

et qui effacera mes larmes mes larmes
j'suis bon qu'à effriter
j'fais du cash everyday
et qui effacera mes larmes mes larmes
j'suis bon qu'à effriter
j'fais du cash everyday
les larmes et la haine les larmes
des larmes et la pénombre les larmes
j'veux zapper son prénom les larmes
j'veux zapper son prénom les larmes
des larmes et la haine les larmes
des larmes et la pénombre les larmes
j'veux zapper son prénom les larmes
j'veux zapper son prénom les

encore khabat dans la ville
j'te vois dans la nuit ta éteint cet flamme ah
mais des mec comme moi y'en a mille
pas d'frere pas d'amies
la vie j'vois plus qu'cette femme ah
autour de moi que la misère
trop de questions trop de mystère
ils m'demande pourquoi j'suis sad
mon cœur il est sale
on finis par s'y faire

j'regarde la lune
j'prend somnifère
seul quand j'm'allume
seul tous l'hiver
ils rêvent de tous ce qu'il ont pas
seul dans la nuit tu m'repond pas pond pas pond pas

et qui effacera mes larmes mes larmes
j'suis bon qu'à effriter
j'fais du cash everyday
et qui effacera mes larmes mes larmes
j'suis bon qu'à effriter
j'fais du cash everyday
les larmes et la haine les larmes
des larmes et la pénombre les larmes
j'veux zapper son prénom les larmes
j'veux zapper son prénom les larmes
des larmes et la haine les larmes
des larmes et la pénombre les larmes
j'veux zapper son prénom les larmes
j'veux zapper son prénom les larmes
j'veux zapper son prénom les larmes",fr,Hip-Hop
jam_25,/content/project/data/audio/jamendolyrics/jam_0025.mp3,"pluie pluie d'entre deux saisons
s'aimer perdre raison
partir tourner en rond
partir tourner en rond

s'allonger sur le sable
désir incontrôlable
sensation ineffable
sensation ineffable

ah ahha ah ah
ah ahha ah ah

lire dans ton coeur grand ouvert
briser mes liens de verre
mentir prendre la mer
partir prendre la mer

froid comme l'hiver loin de toi
sourire avec effroi
caresse du bout des doigts
caresse du bout des doigts

ah ahha ah ah
ah ahha ah ah

luit le soleil de ma vie
altérées mes envies
un jour changer de vie
un jour changer ma vie

seule du haut de ta falaise
tour de papier en glaise
tu fermes la parenthèse
tu fermes ma parenthèse

ah ahha ah ah
ah ahha ah ah
ah ahha ah ah
ah ahha ah ah",fr,Pop
jam_26,/content/project/data/audio/jamendolyrics/jam_0026.mp3,"someday you'll come back here
and you'll open up your arms
you'll laugh and say i knew it wouldn't take you long
to realize i was gone
it's only been three years
but for me it's been so long
i remember it like yesterday
oh you could say
i've been holding on

i've waited all of my life
for you to make it right
but the time has come and gone
it's faded and lost all it's light
a star that shined so bright
falls from the sky

don't make a wish that won't come true
i learned that from you
such a long time ago
when you left you said you had to find
a better way of life
this one just wouldn't do

i've waited all of my life
for you to take your time
to find your place
but i learned that this world still turns without you
and you were just a phase and i learned without you
here i was happier alone
then i ever would've known

i've waited i've waited
i've waited i've waited i've waited

i've waited all of my my life
for you to take your time
but the time has come and gone
it's faded and lost all it's light
a star that shined so bright
falls from the sky
on this cold december night",en,Rock
jam_27,/content/project/data/audio/jamendolyrics/jam_0027.mp3,"keep on working on your dreams and don't run away
keep on following your dreams and don't go astray

we searching everywhere for the peace of mind
it's already there but we can not find
i keep struggling for my life but i'm a strong man today
i keep fighting for my rights so much songs to play

so many problems
so many close friends
and when it's gonna rain
how many gonna stand

so many problems
so many close friends
and when it's gonna rain
how many gonna stand

keep on working on your dreams and don't runaway
keep on following your dreams and don't go astray

sit back and watch what happens those days
how can i relax for the children of today
we're smart enough to find our own line
we make art and stuff but they just stay blind

so many problems
so many close friends
and when it's gonna rain
how many gonna stand
so many problems so many close friends
and when it's gonna rain
how many gonna stand",en,Pop
jam_28,/content/project/data/audio/jamendolyrics/jam_0028.mp3,"con dos palabras quiero decirte
lo que entristece a mi corazon
por no escucharlas cuando hera niño
por no escucharlas ni percibirlo
solo las digo vueltas cancion

y la tristeza de la que hablo
venia cargada con depresion
cuando crei que tocaba el fondo
dios ha llegado en forma de amor
con el regalo de tu presencia
y de mi vida eres la razon

te amo te amo te amo

y la alegria que estoy sintiendo
es sentimiento vuelto expresion
por inspirarme el pronunciarlas
una y mil veces gracias mi amor

te amo son dos palabras
que brotan llanas en la expresion
pero al decirlas con toda el alma
el sentimiento les da valor

te amo son dos palabras
que al pronunciarlas me acerca a dios
por no decirlas en su momento
una y mil veces pido perdon

te amo son dos palabras
que al pronunciarlas me acerca a dios
por inspirarme lo que yo siento
una y mil veces gracias mi amor

te amo te amo te amo",es,Folk
jam_29,/content/project/data/audio/jamendolyrics/jam_0029.mp3,"ich will entfliehen
dem käfig der mich hält
lass' dich allein zurück
folge dem was mich ruft

nächte lang geredet
geweint geschworen versöhnt
gesteh doch endlich ein
all das macht nicht frei

ich folge meinem herzen
woher es auch ruft
und flieg mich frei von jedem zwang
ein käfig ist zu klein
für das was ich leben will
leben will

ich würde viel geben
könnt ich dir schmerz ersparen
doch dies geb ich nicht
meine freiheit gehört mir

greif die chance
fasse mut
befreie dich auch
befreie dich von mir

ich folge meinem herzen
woher es auch ruft
und flieg mich frei von jedem zwang
ein käfig ist zu klein
für das was ich leben will
leben will

erfüllung deiner träume
will ich dir wünschen
erbaue dir eine neue welt
einen käfig der sie hält",de,Rock
jam_30,/content/project/data/audio/jamendolyrics/jam_0030.mp3,"honey i told you something
sorry i didn't hear
maybe there was something
yeah stuck in your ear
why is it everytime you say you do you don't
maybe i just thought that you were talking on the phone

honey you're looking lovely tonight
sorry you're wastin' time
baby this ain't your lucky night
well tryin' ain't a crime
why is it everytime i'd like to do you don't
maybe you could try a little romance and a comb

let's go back in time
way back when we were
lalalala la la lala
now it's married life
and a daily strife to be
lalalalala lalalalala lala
lalalala la la lala

honey you're getting' older
yeah and you're still twenty nine
and maybe things are colder
but honey still you're mine
guess it's easy to forget
we're more than man and wife
could it be the lala magic keeping love alive

let's go back in time
way back when we were
lalalala la la lala
back when you and i
still had time to be
lalalalala lalalalala lala
lalalala la la lala

let's go back in time
way back when we were
lalalala la la lala
back when you and i
still had time to be
lalalalala

let's go back in time
way back when we were
lalalala la la lala
now it's married life
still we have to try to be
lalalalala lalalalala lala
lalalala la la lala",en,Pop
jam_31,/content/project/data/audio/jamendolyrics/jam_0031.mp3,"guayeteo ah

hace tiempo no sale a perrear ye to' mundo puesto pa guayetear ah

dj ponga el perreo to' el mundo puesto pal guayeteo
las gatas solo piden perreo
el que no baile le sacamo' el dedo eh oh
dj ponga el perreo to' el mundo puesto pal guayeteo
las gatas solo piden perreo
el que no baile le sacamo' el dedo eh oh
llegaron los del equipaje se soltaron los perros salvajes
ouuh
pa' que las babys se quiten todo el traje
se nota que tienen el tigueraje
que se quiten el panty cero visaje
en ambiente y que las gatas se pongan calientes
pastillas de to' colore y pongase indecente
no le gustan serios ni con porte inocentes
le gustan los tipos malos y con cara de maleantes
mas duro mas phillie mas sexo bien duro
esto va como un rifle sin seguro
mas duro mas phillie bien duro
la madre pal que no
dj ponga el perreo to' el mundo puesto pal guayeteo
las gatas solo piden perreo
el que no baile le sacamo' el dedo eh oh
dj ponga el perreo to' el mundo puesto pal guayeteo
las gatas solo piden perreo
el que no baile le sacamo' el dedo eh oh
cuidao que se te ve
cuando te guaye
mientras que lo hacemos pegadito a la pared
te encanta cuando nos ponemos calientes
se siente que el perreo esta muy salvaje
lo guayan deli maki combo kawasaki
como un plato fuerte servido a lo teriyaki
con este perreo le subimos to' el ranking
como el oso rompiendo en los tiempos taki taki
ohhhh guayeteo pal barrio
yeah
dj ponga el perreo to' el mundo puesto pal guayeteo
las gatas solo piden perreo
el que no baile le sacamo' el dedo eh oh
dj ponga el perreo to' el mundo puesto pal guayeteo
las gatas solo piden perreo
el que no baile le sacamo' el dedo eh oh
sencillo
jhoyking el duro
santos
dc
tele
los diablos con los diablos
ok
se jodio esta pendeja",es,Pop
jam_32,/content/project/data/audio/jamendolyrics/jam_0032.mp3,"allez tournes tournes autant qu'il est possible de tourner
comme si le sol était brulant comme si tu voulais t'envoler
allez danse danse pour moi danse à faire pâlir la nuit
allez danse une dernière fois danse jusqu'au bout de l'envie
y'a pas que tes pas qui m'inspire
belle j'ai vu des démons dans tes hanches
qui roule qui se cambre et se penchent
comme un danger qui m'attire

allez bouges bouges encore bouges tant que tu le peux
serpente ondule sans effort sans effort y'a personne qui ne le fait mieux
allez allumes les interdits rouge la lune dans tes danses
dans tes reins glisse ma folie dans chacun de tes pas une transe
y'a pas que tes pas qui m'inspire
belle j'ai vu des démons dans tes hanches
qui roule qui se cambre et se penchent
comme un danger qui m'attire

y'a pas que tes pas qui m'inspire
qui roule qui se cambre et se penchent
comme un danger qui m'attire

surtout t'arrêtes pas tu sais que tout s'envolerait pour moi
t'es comme un soleil en été le monde tourne autour de toi
le jour la pluie les marais les saisons de chaud ou de froid
les guerres les paix les traités y'a le monde qui tourne et puis toi
y'a pas que tes pas qui m'inspire
belle j'ai vu des démons dans tes hanches
qui roule qui se cambre et se penchent
comme un danger qui m'attire

y'a pas que tes pas qui m'inspire
belle j'ai vu des démons dans tes hanches
qui roule qui se cambre et se penchent
comme un danger qui m'attire",fr,Pop
jam_33,/content/project/data/audio/jamendolyrics/jam_0033.mp3,"hola que quieres muchas gracias por todo lo que hemos pasado eh te quiero mucho

hola que tal espero que estés bien
no dejo de pensar en ti espero que tu también
yo estoy muy bien no niego que un poco triste
no saco de mi cabeza lo que tu me prometiste

si algo sentiste a veces me pongo a pensar
si verdaderamente conmigo querias estar
pero no vo' a negar que todavia te quiero
aunque ha pasado tiempo en mis brazos te espero

pues hay muchos recuerdos que yo tengo en mi mente
mis palabras mienten si dicen que nada sienten
presente en tu vida para siempre quisiera estar
juntos caminar y a tu lado despertar

y no puedo soportarlo mas no puedo estar no puedo estar sin ti
cuando te vi por primera vez te vi por primera vez
no pensé que me rendiria a tus pies
aqui estoy recordando y no te dejo de pensar
no te logro olvidar y te quiero besar
volver a recordar lo que fuimos tu y yo

aqui estoy recordando y no te dejo de pensar
no te logro olvidar y te quiero besar
volver a recordar lo que fuimos tu y yo
lo que fuimos tu y yo

ningun dia yo te dejo de pensar
como el tatuaje en mi piel en mi vida vas a estar
quiero llegar a ser el hombre que tu quieres
dime que mas hago tienes un hombre que se muere

por darte amor respeto y todas esas cosas
alguien que sin pensarlo te daria miles de rosas
eres hermosa un recuerdo que me mata
hiciste algo en mi vida que a tu amor mi ata

quiero volver a vivir volver a sentir
juntos sonreir si un error cometi lo quiero corregir
contigo compartir el amor descubrir
no voy a fingir que me muero por ti

a tu lado reir hasta el dia de morir
no te voy a mentir un amor para ti
yo te voy a elegir yo te voy a seguir nunca me voy a ir
para que te des cuenta que te amo a ti
y sabes bien que me muero por ti
di di di eh
que me muero por ti

no puedo estar sin ti
cuando te vi por primera vez te vi por primera vez
no pensé que me rendiria a tus pies
aqui estoy recordando y no te dejo de pensar
no te logro olvidar y te quiero besar
volver a recordar lo que fuimos tu y yo lo que fuimos tu y yo

aqui estoy recordando y no te dejo de pensar
no te logro olvidar y te quiero besar
volver a recordar lo que fuimos tu y yo lo que fuimos tu y yo",es,Hip-Hop
jam_34,/content/project/data/audio/jamendolyrics/jam_0034.mp3,"ich würd' so gerne meinen namen verlier'n
das wär' schon okay
vollkommen unerkannt durch straßen maschier'n
no you don't know me
es würde niemand danach fragen was geht
alter scheiß auf mein smartphone
und ich hätte endlich zeit zu versteh'n
ich muss einfach mal klar kommen

ich schließ' mich ein
und komm' nicht raus

ich bin ein freak ein freak
rede ständig von meinem wunderschönen glied
ich bin ein freak ein freak
glaube nicht dass es für mich hier etwas gibt
ich bin ein freak ein freak
rede ständig nur von meiner scheiß musik
ich bin ein freak ein freak
glaube nicht dass mich von euch jemand besiegt
ich bin ein freak

ich würd' so gern' den ganzen tag musizier'n
so mit hoes und cocain
wer das nicht will kann bei mir oral probieren
könnte sofort los geh'n
hört sich das an als würd' ich spanisch versteh'n
una loco pendejo
ich zeig dir einfach meinen penis und geh
ich bin interessiert an dem echo

ich schließ' mich ein
und komm' nicht raus

ich bin ein freak ein freak
rede ständig von meinem wunderschönen glied
ich bin ein freak ein freak
glaube nicht dass es für mich hier etwas gibt
ich bin ein freak ein freak
rede ständig nur von meiner scheiß musik
ich bin ein freak ein freak
glaube nicht dass mich von euch jemand besiegt
ich bin ein freak

während du sprichst bin ich in gedanken nackt
ich trage nur meine gitarre
ich hör nicht hin ob irgendjemand etwas sagt
ich glaub' die reden über mathe
während du sprichst bin ich in gedanken nackt
ich trage nur meine gitarre
ich hör nicht hin ob irgendjemand etwas sagt
ich glaub' ich sitze in der kacke

ich bin ein freak ein freak
rede ständig von meinem wunderschönen glied
ich bin ein freak ein freak
glaube nicht dass es für mich hier etwas gibt
ich bin ein freak ein freak
rede ständig nur von meiner scheiß musik
ich bin ein freak ein freak
glaube nicht dass mich von euch jemand besiegt
ich bin ein freak

ich bin ein freak
ich bin ein freak
ich bin ein freak

glaube nicht dass mich von euch jemand besiegt

ich bin ein freak",de,Rock
jam_35,/content/project/data/audio/jamendolyrics/jam_0035.mp3,"je sais que toute ma vie je n'oublierai jamais
ce bel après midi au soleil de janvier

c'était tellement génial que j'en tremblote encore
je suis rentré tout sale et maintenant je m'endors

c'est vraiment fatiguant de courir tout le jour
mais qu'est ce que c'est marrant de faire le gros balourd

j'ai sauté dans les feuilles et j'ai mangé des pierres
chassé les écureuils et labouré la terre

je vis pour lui
mon seigneur chéri
mon maître ami

j'ai flairé des chenilles et broyé des bâtons
mordillé les chevilles d'un vilain vieux mouton

je suis le plus heureux pour ça je remercie
mon vénérable dieu mon maître à moi chéri

il est si formidable je l'aime plus que ma vie
je veux être admirable parfois je réussis

a gagner une caresse entre mes deux oreilles
même si je tire en laisse j'écoute les bons conseils

je vis pour lui
mon seigneur chéri
mon maître ami

ma maîtresse est gentille je sais que dans une heure
je jouirai des papilles la truffe dans mon bonheur

elle sait très bien comment me faire danser du cul
le soir en me versant de raffinés menus

croquettes croustillantes au délicat fumet
subtils parfums de fiente et viande faisandée

après ce doux festin j'irai me promener
et m'enivrer enfin des urines du quartier

je vis pour lui
mon seigneur chéri
mon maître ami

un jour je serai sage au moins toute une journée
pour un bout de fromage je peux être parfait

quand j'étais tout petit il fallait que je bouffe
j'faisais des confettis de toutes les pantoufles

maintenant je suis grand j'ai trois ans et deux mois
je protège mes parents c'est un peu moi le roi

je suis le plus heureux pour ça je remercie
mon vénérable dieu mon maître à moi chéri

je vis pour lui
mon seigneur chéri
mon maître ami",fr,Pop
jam_36,/content/project/data/audio/jamendolyrics/jam_0036.mp3,"era un dia cualquiera
en la region de wuhan
habia un pobre hombre
que no tenia ni pan
entonces algo curioso paso
un murciélago se comio y el coronavirus nacio

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus virus

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus

muy poquito poquito a poco
toda china se enfermo
falta de aire y estornudos
mocos y un poco de to
entonces se tomaron medidas
ya no habia otra salida
el coronavirus se expandio

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus virus

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus

después de unos cuantos dias
hasta italia ya llego
el papa en el vaticano
por todos ellos rezo
de nada sirvieron sus plegarias
no le dieron ni las gracias
y por europa se propago

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus virus

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus

entre payos y gitanos
él no hizo distincion
y ha dejado a media españa
sin calle ni profesion
y ahora estamos todos arruinados
y esta historia no ha acabado
y yo canto esta cancion

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus virus

coronavirus
coronavirus
coronavirus virus
coronavirus virus
coronavirus

lo tiene el presidente
y también la merkel
lo tiene el coletas
y hasta ese de vox
lo ha pillado el papa
y también la paca
y si te descuidas
tu lo pillaras",es,Folk
jam_37,/content/project/data/audio/jamendolyrics/jam_0037.mp3,"hoffnungslos im dunkel meines seins raste ich dahin
suchte nach dem sinn meines lebens
voller angst war ich gefangen suchte nach dem ziel
hasste dieses spiel meines lebens
wahrheit war mir fremd zu schwer anerkennung galt
denn mein herz war kalt ohne liebe

jesus da wurdest du geboren
licht für meine dunkelheit
hoffnung meiner kalten seele
trost in not und leid jesus

du hast alles selbst erlebt hast den thron verlassen
fühltest lieben hassen dieser welt
du verstehst das tiefste leid blindheit weicht vor dir
schenkst dein licht auch mir jesus

für dein kommen ehr ich dich majestät vom all
legst dich in den stall meines lebens

jesus du wirst in mir geboren
licht für meine dunkelheit
hoffnung meiner kalten seele
trost in not und leid jesus

jesus du wirst in mir geboren
licht für meine dunkelheit
hoffnung meiner kalten seele
trost in not und leid jesus jesus",de,Rock
jam_38,/content/project/data/audio/jamendolyrics/jam_0038.mp3,"disparan la linea hay que cruzar
la linea que separa su mundo que es mejor

cruzar dar la vida buscar trabajo un sitio un lugar
apostar todo a una ficha él yo tu y quién mas
los que van a cruzar la linea
cruzar las balas la cerca su dignidad
quieren encontrar un lugar

disparan la linea hay que cruzar
separan la tierra hay que alcanzar
protegen su mundo que es mejor
nos alejan por la fuerza

cruzar dar la vida buscar trabajo un sitio un lugar
apostar todo a una ficha él yo tu y quién mas
los que van a cruzar la linea
cruzar las balas la cerca su dignidad
quieren encontrar un lugar

no puedo parar
no quiero parar
decido salir
decido marchar
no puedo esperar
no quiero esperar
quiero algo mejor
me tiro a la mar

no puedo parar
no quiero parar
yo quiero empezar en otro lugar
decido partir
decido probar
decido salir y no tragar

no puedo parar
no quiero parar
yo quiero empezar en otro lugar
decido partir
decido probar
decido salir y no tragar

no puedo parar
no puedo parar
no puedo parar
no puedo parar",es,Rock
jam_39,/content/project/data/audio/jamendolyrics/jam_0039.mp3,"du bist es nicht die so sehr für eine sache brennt
dass man sie hinterher vor lauter ruß nicht wiedererkennt
du stehst nicht unter strom zumindest nicht permanent
auch für die kleinen dinge bleiben dir immer noch ein paar prozent
du bist es nicht die gern etwas auf sich beruhen lässt
oder die schon bevor das licht angeht den kinosaal verlässt
was sich festzuhalten lohnt lässt du nicht einfach ziehen
du hörst den sternen dann nur zu wenn sie es sich wirklich verdienen

so wie du bist bist du genau wie ich dich will
was du auch anstellst tust du mit grazie und stil
dein guter geschmack ist unbestreitbar und er spricht für sich
bitte beweg dich nicht
bitte beweg dich nicht

du hast ein wachsames auge ein verständnisvolles ohr
die fehler der vergangenheit hältst du mir nur selten vor
du bist mein groupie fan und kritiker in personalunion
wer kann das schon von sich behaupten ich kann behaupten ich kann das schon
so manche schnapsidee hast du mir um die ohren gehauen
wenn ich vor diesen viechern nicht so viel respekt hätte
würde ich mit dir auch pferde klauen

so wie du bist bist du genau wie ich dich will
was du auch anstellst tust du mit grazie und stil
dein guter geschmack ist unbestreitbar und er spricht für sich
bitte beweg dich nicht
bitte beweg dich nicht

stolperst du über deine träume helfe ich dir wieder auf
ein blaues auge und verschrammte knie nehme ich dafür gern in kauf
ich halt dich an der leine wenn dein kopf über den wolken schwebt
und ich lass mich mit dir treiben während unter uns die erde bebt

so wie du bist bist du genau wie ich dich will
was du auch anstellst tust du mit grazie und stil
dein guter geschmack ist unbestreitbar und er spricht für sich
bitte beweg dich nicht

so wie du bist bist du genau wie ich dich will
so wie du bist bist du genau wie ich dich will
so wie du bist bist du genau wie ich dich will
bitte beweg dich nicht
bitte beweg dich nicht",de,Rock
jam_40,/content/project/data/audio/jamendolyrics/jam_0040.mp3,"vente
conmigo es diferente
como agua fresca que calma la fiebre
hasta las nubes hoy mienten
y te explota en la cabeza
una tremenda tormenta

fuerte
abrazame muy fuerte
mi amor nunca me sueltes
ay que extraña es tu manera de quererme
que lindo que seria estar con vos y conversar

de cosas
no se de cuales cosas
cosas poco importantes y es que es muy duro olvidarte
no me digas que aun no nos veremos
y tendremos que esperar

mas tiempo
decime cuanto tiempo
si pareciera que no hubiera nada
y haga lo que haga
no paro de extrañarte
y de perderte cada dia mas

y el amor es asi
cuando lo dejamos ir
se resiente feo con tu alma
y ya no te deja ni dormir

y es como una venganza
por si el vacio no te alcanza
y te deja de recuerdo
en la guitarra
una de contra puta cancion

vieja
viejas canciones viejas
sonrisas que se alejan de mi cara
la angustia me apuñala
y mi rostro ya refleja
chotos miles años de dolor

canas
se vino el carmelazo
no me banco el fracaso de perderte
y tal vez fue para siempre
aquello que hoy me tiene
hundido en esta seca soledad

y quisas en ese lugar
nos volvamos a encontrar
quisas no sea tan malo
si al final los dos
nos la re mil buscamos

quiero prepararme mejor
a la altura de la ocasion
solo un rato mas de amor
para respirarte corazon

vente que conmigo es diferente
siente conmigo amor y abrazame fuerte
y no pidamos perdon
por todo lo que nos paso

que ahora ya no es importante
mucho mas peor fue tratar de olvidarte
que tremendo que se siente
sensaciones tan crocantes tan crujientes

y de repente estoy dado vuelta
como un condon o media
como un coreano en la feria
como un morron en la leche
como navidad el quince de septiembre

y al fin me resigno
y veo que no todo es tan maligno
como bola sin manija
y mi apnea no me ayuda
esa es fija
fafarulo calabaza esta en la pista

en la pista
fafarulo calabaza esta en la pista
en la pista

y el amor es asi
cuando lo dejamos ir
se resiente feo con tu alma
y ya no te deja dormir

y es como una venganza
por si el vacio no te alcanza
y te deja de recuerdo
en la guitarra
una bonita cancion que dices si

y el amor es asi
cuando lo dejamos ir

y es como una venganza
por si el vacio no te alcanza
y te deja de recuerdo
en la guitarra
una de contra puta cancion

y el amor es asi
cuando lo dejamos ir
se resiente feo con tu alma
y ya no te deja dormir

y es como una venganza
por si el vacio no te alcanza

y el amor es asi
cuando lo dejamos ir

y es como una venganza
por si el vacio no te alcanza

y el amor es asi",es,Electronic
jam_41,/content/project/data/audio/jamendolyrics/jam_0041.mp3,"mira se van corre donde van
no pierdas ni un segundo que lo vas a alcanzar
y cuando llegues si es que llegas ya te has ido y has venido parate a descansar

mira se van corre donde van
tus sueños huyeron
mientras corrias sin dudar a toda prisa intentando destacar

intentando destacar
intentando destacar

mira se van corre donde van
no pierdas ni un segundo que lo vas a alcanzar
y cuando llegues si es que llegas no te olvides parate a descansar

mira se van corre donde van
tus sueños huyeron los dejaste escapar
mientras corrias sin dudar a toda prisa intentando destacar

intentando destacar
intentando

busca un hueco en la agenda para sonreir otra vez
ooh ooh ooh ooh oh oh ooh ooh ooh ooh
que no te hunda el ritmo que te impone ese tren
ooh ooh ooh ooh oh oh ooh ooh ooh ooh
de qué sirve vivir rebosante con estrés
ooh ooh ooh ooh oh oh ooh ooh ooh ooh
esclavo de tu tiempo hazlo al revés
ooh ooh ooh ooh

mira se van corre donde van
no pierdas ni un segundo que lo vas a alcanzar
y cuando llegues si es que llegas no te olvides parate a descansar

mira se van corre donde van
tus sueños huyeron
mientras corrias sin dudar a toda prisa intentando destacar",es,Reggae
jam_42,/content/project/data/audio/jamendolyrics/jam_0042.mp3,"one two three
see you looking at me with those eyes
four five six
i know that you want this
am i right think i'm right
let's skip the games
fast forward to the what's your name
why take our time time
so one two three
know you heard about me
that's alright
just hit my line oh

so come to me
tonight we don't have to be enemies
keep it going like it's meant to be
meant to be just wait and see
so come with me
and maybe you can touch my body
don't be scared to take ahold of me
take me in and breathe tear me up to pieces
oh

get a taste of my bad side
just a taste of my bad side
you want a taste of my bad side
just a taste of my bad side
you wanna know what it feels like
to get a taste of my bad side

la di da di
bet you'll think it's nothing
till it drops all at once
your heart
oh my oh me
i'm fucking crazy and i can't stop
it'll be fun ha
let's skip the games
fast forward to the what's your name
why take our time time
so oh my oh me
i'm fucking crazy
and i can't stop
so this'll be fun

so come to me
tonight we don't have to be enemies
keep it going like it's meant to be
meant to be just wait and see
so come with me
and maybe you can touch my body
don't be scared to take ahold of me
take me in and breathe tear me up to pieces
oh

get a taste of my bad side
just a taste of my bad side
you want a taste of my bad side
just a taste of my bad side
you wanna know what it feels like
to get a taste of my bad side come to me
tonight we don't have to be enemies
just a taste of my bad side
meant to be meant to be
you want a taste of my bad side come with me
and maybe you can touch my body
just a taste of my bad side take a hold of me
you wanna know what it feels like
to get a taste of my bad side
oh

get a taste of my bad side
get a taste of my bad side
just a taste of my bad side
just a taste of my bad side
you want a taste of my bad side
hey just a taste of my bad side
taste of my bad side",en,RNB
